adult,backdrop_path,genre_ids,id,original_language_x,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,runtime,budget,revenue,genres,release_date_full,original_language_y,status
False,/cd8YDn7M0lfaHhZdU6MvCDxPalP.jpg,"[28, 12, 878]",76600,en,Avatar: The Way of Water,"Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",40.1375,/t6HIqrRAclMCA60NsSmeqe9RmNV.jpg,2022-12-14,Avatar: The Way of Water,False,7.6,13608,192,350000000,2353096253,Action|Adventure|Science Fiction,2022-12-14,en,Released
False,/cd8YDn7M0lfaHhZdU6MvCDxPalP.jpg,"[28, 12, 878]",76600,en,Avatar: The Way of Water,"Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",40.1375,/t6HIqrRAclMCA60NsSmeqe9RmNV.jpg,2022-12-14,Avatar: The Way of Water,False,7.6,13608,192,350000000,2353096253,Action|Adventure|Science Fiction,2022-12-14,en,Released
False,/uRDu9DiTVf97z5sj6qesmyQpYji.jpg,"[18, 10749, 36]",858024,en,Hamnet,"The powerful story of love and loss that inspired the creation of Shakespeare's timeless masterpiece, Hamlet.",47.9796,/61xMzN4h8iLk0hq6oUzr9Ts6GE9.jpg,2025-11-26,Hamnet,False,7.804,158,126,35000000,42580530,Drama|Romance|History,2025-11-26,en,Released
False,/fepnF3W4VP3s8ui8nDtrlsFVYwO.jpg,"[28, 9648, 18]",1247002,ko,파과,"Aging assassin Hornclaw has seen it all, but she never expected to mentor a reckless rookie like Bullfight. As their unlikely bond deepens, cracks form in the underworld they navigate together. When Hornclaw discovers someone wants her dead, she's thrust into a deadly game of deception. With enemies closing in and trust in short supply, survival means staying sharp—both blade and mind.",47.866,/wbmxnsv41vsg5UEaNDlf203dOWw.jpg,2025-04-30,The Old Woman with the Knife,False,6.368,53,123,0,0,Action|Mystery|Drama,2025-04-30,ko,Released
False,/hyc9gq0Oq5THKak7tB7oqC2Rd6z.jpg,"[37, 12, 80]",1195518,en,The Unholy Trinity,"Set against the turbulent backdrop of 1870s Montana, in the moments before the execution of Isaac Broadway, he gives his estranged son, Henry, an impossible task: murder the man who framed him for a crime he didn’t commit. Intent on fulfilling his promise, Henry travels to the remote town of Trinity, where an unexpected turn of events traps him in town and leaves him caught between Gabriel Dove, the town’s upstanding new sheriff, and a mysterious figure named St. Christopher.",44.3709,/waU3o5qRPNA9bIC59DIsDppll11.jpg,2025-06-13,The Unholy Trinity,False,6.432,148,95,0,1000526,Western|Adventure|Crime,2025-06-13,en,Released
False,/lf8IZ86ajGpgbuyHCZrXUeAMmvy.jpg,"[28, 12, 878]",1033462,zh,749局,A traumatized young man with physical abnormalities is forced to join a mysterious bureau to confront a disaster spreading across the earth caused by an unknown creature. He embarks on an adventure uncovering mysteries about his life.,44.7592,/flykCMw22y6yv8vKnBjmsW3pneo.jpg,2024-10-01,Bureau 749,False,6.231,80,123,0,51706251,Action|Adventure|Science Fiction,2024-10-01,zh,Released
False,/knpQazHp7NMI30EKJ6vFLZCoTQj.jpg,[18],1244876,es,El molino,"It tells the story of Mayte, an engineer who returns to a small town, with only 12 inhabitants, to carry out an important project. Her visit coincides with the valley's annual event. There she reunites with Jaime, her childhood love.",45.6283,/jV1F30jVT6RkdpsH9YtIscJ3RVn.jpg,2024-03-06,El molino,False,0.0,0,107,0,0,Drama,2024-03-06,es,Released
False,/isx3gXPkrt37ERtW47hhTdJD0Pg.jpg,"[27, 53]",1315303,en,Primate,"Lucy, a college student, along with her friends, spend their vacation at her family's home in Hawaii, which includes her pet chimpanzee, Ben. However, when Ben contracts rabies after being bitten by a rabid animal, the group must fight for their lives in order to avoid the now-violent chimp.",45.4786,/z97hrgI5wbGbZvSVkBfAeBnFKAg.jpg,2026-01-01,Primate,False,6.625,64,89,21000000,30502877,Horror|Thriller,2026-01-01,en,Released
False,/xPNDRM50a58uvv1il2GVZrtWjkZ.jpg,"[28, 53, 12]",575265,en,Mission: Impossible - The Final Reckoning,"Ethan Hunt and team continue their search for the terrifying AI known as the Entity — which has infiltrated intelligence networks all over the globe — with the world's governments and a mysterious ghost from Hunt's past on their trail. Joined by new allies and armed with the means to shut the Entity down for good, Hunt is in a race against time to prevent the world as we know it from changing forever.",42.8715,/z53D72EAOxGRqdr7KXXWp9dJiDe.jpg,2025-05-17,Mission: Impossible - The Final Reckoning,False,7.19,2475,170,400000000,598767057,Action|Thriller|Adventure,2025-05-17,en,Released
False,/xPNDRM50a58uvv1il2GVZrtWjkZ.jpg,"[28, 53, 12]",575265,en,Mission: Impossible - The Final Reckoning,"Ethan Hunt and team continue their search for the terrifying AI known as the Entity — which has infiltrated intelligence networks all over the globe — with the world's governments and a mysterious ghost from Hunt's past on their trail. Joined by new allies and armed with the means to shut the Entity down for good, Hunt is in a race against time to prevent the world as we know it from changing forever.",42.8715,/z53D72EAOxGRqdr7KXXWp9dJiDe.jpg,2025-05-17,Mission: Impossible - The Final Reckoning,False,7.19,2475,170,400000000,598767057,Action|Thriller|Adventure,2025-05-17,en,Released
False,/b4uXVgLCOxx2c9VbyppdSD9G3Xq.jpg,"[80, 18, 53]",1220564,pt,O Agente Secreto,"Brazil, 1977. Marcelo, a technology expert in his early 40s, is on the run. Hoping to reunite with his son, he travels to Recife during Carnival but soon realizes that the city is not the safe haven he was expecting.",44.6777,/iLE2YOmeboeTDC7GlOp1dzh1VFo.jpg,2025-07-23,The Secret Agent,False,7.675,229,161,5000000,6471965,Crime|Drama|Thriller,2025-07-23,pt,Released
False,/yCatt8lmp3oRFEcOZF8KHhsiASQ.jpg,"[28, 10752]",1223601,fi,Sisu 2,"Returning to the house where his family was brutally murdered during the war, ""the man who refuses to die"" dismantles it, loads it on a truck, and is determined to rebuild it somewhere safe in their honor. When the commander who killed his family comes back hellbent on finishing the job, a relentless, eye-popping cross-country chase ensues.",44.0002,/jNsttCWZyPtW66MjhUozBzVsRb7.jpg,2025-10-21,Sisu: Road to Revenge,False,7.4,503,89,12200000,9724644,Action|War,2025-10-21,fi,Released
False,/ZtcGMc204JsNqfjS9lU6udRgpo.jpg,"[28, 18]",911430,en,F1,Racing legend Sonny Hayes is coaxed out of retirement to lead a struggling Formula 1 team—and mentor a young hotshot driver—while chasing one more chance at glory.,43.9351,/vqBmyAj0Xm9LnS1xe1MSlMAJyHq.jpg,2025-06-25,F1,False,7.793,3185,156,250000000,631627111,Action|Drama,2025-06-25,en,Released
False,/xPNDRM50a58uvv1il2GVZrtWjkZ.jpg,"[28, 53, 12]",575265,en,Mission: Impossible - The Final Reckoning,"Ethan Hunt and team continue their search for the terrifying AI known as the Entity — which has infiltrated intelligence networks all over the globe — with the world's governments and a mysterious ghost from Hunt's past on their trail. Joined by new allies and armed with the means to shut the Entity down for good, Hunt is in a race against time to prevent the world as we know it from changing forever.",42.8715,/z53D72EAOxGRqdr7KXXWp9dJiDe.jpg,2025-05-17,Mission: Impossible - The Final Reckoning,False,7.19,2475,170,400000000,598767057,Action|Thriller|Adventure,2025-05-17,en,Released
False,/xPNDRM50a58uvv1il2GVZrtWjkZ.jpg,"[28, 53, 12]",575265,en,Mission: Impossible - The Final Reckoning,"Ethan Hunt and team continue their search for the terrifying AI known as the Entity — which has infiltrated intelligence networks all over the globe — with the world's governments and a mysterious ghost from Hunt's past on their trail. Joined by new allies and armed with the means to shut the Entity down for good, Hunt is in a race against time to prevent the world as we know it from changing forever.",42.8715,/z53D72EAOxGRqdr7KXXWp9dJiDe.jpg,2025-05-17,Mission: Impossible - The Final Reckoning,False,7.19,2475,170,400000000,598767057,Action|Thriller|Adventure,2025-05-17,en,Released
False,/5XNQBqnBwPA9yT0jZ0p3s8bbLh0.jpg,"[12, 18, 878]",157336,en,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,42.8479,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,2014-11-05,Interstellar,False,8.466,38728,169,165000000,746606706,Adventure|Drama|Science Fiction,2014-11-05,en,Released
False,/vL5LR6WdxWPjLPFRLe133jXWsh5.jpg,"[28, 12, 14, 878]",19995,en,Avatar,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",42.6598,/gKY6q7SjCkAU6FqvqWybDYgUKIF.jpg,2009-12-16,Avatar,False,7.6,33350,162,237000000,2923706026,Action|Adventure|Fantasy|Science Fiction,2009-12-16,en,Released
False,/A1prqBBKiwfnahBnNgM1t5y5vmA.jpg,"[27, 53, 35]",1255674,es,Vieja loca,"Pedro receives a desperate message from an ex-girlfriend asking him to look after her senile mother, Alicia. What seems like a simple mission soon becomes his worst nightmare. Pedro needs to escape; but Alicia won’t let him...",42.4559,/a2EdW8sk22fNCvrpOiaHbR2hOuZ.jpg,2025-10-10,Crazy Old Lady,False,5.7,19,91,0,0,Horror|Thriller|Comedy,2025-10-10,es,Released
False,/j3OksPD3jY3vhqf1sKOWXWLQEMB.jpg,"[27, 28, 878]",1301122,en,Erbsünde - Veil of Sin,"A group of journalism students ventures into a remote forest and awakens a long-frozen World War II experiment a superhuman Nazi soldier. Hunted through cursed woods where trust crumbles and survival is slim, they soon learn that some sins demand blood.",42.393,/3daBOc5ZcICXMzAVNhzJTSgweaP.jpg,2024-10-13,Nazi Supersoldier,False,5.435,23,78,0,0,Horror|Action|Science Fiction,2024-10-13,en,Released
False,/ufuabtiOem0kHeYz6b8x8MjBb2L.jpg,"[35, 18]",1208348,en,Rental Family,"An American actor in Tokyo struggles to find purpose until he lands an unusual gig: working for a Japanese 'rental family' agency, playing stand-in roles for strangers. As he immerses himself in his clients' worlds, he begins to form genuine bonds that blur the lines between performance and reality.",42.2594,/A5lswNlytTUrnMWsuD0NFfhZlf3.jpg,2025-11-20,Rental Family,False,7.8,274,110,0,10706787,Comedy|Drama,2025-11-20,en,Released
False,/9tOkjBEiiGcaClgJFtwocStZvIT.jpg,"[16, 12, 10751, 35]",269149,en,Zootopia,"Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.",40.8984,/hlK0e0wAQ3VLuJcsfIYPvb4JVud.jpg,2016-02-11,Zootopia,False,7.758,17576,109,150000000,1025521689,Animation|Adventure|Family|Comedy,2016-02-11,en,Released
False,,"[80, 28]",675954,es,El mochaorejas,A bloodthirsty thief who cuts off the ears of his enemies must face against the vengeful wrath of two of his victims.,40.6742,/xRJ6M7k3PKJjTPEoGAbtdrUc47t.jpg,1998-01-01,El mochaorejas,False,5.3,3,90,0,0,Crime|Action,1998-01-01,es,Released
False,/cd8YDn7M0lfaHhZdU6MvCDxPalP.jpg,"[28, 12, 878]",76600,en,Avatar: The Way of Water,"Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",40.1375,/t6HIqrRAclMCA60NsSmeqe9RmNV.jpg,2022-12-14,Avatar: The Way of Water,False,7.6,13608,192,350000000,2353096253,Action|Adventure|Science Fiction,2022-12-14,en,Released
False,/cd8YDn7M0lfaHhZdU6MvCDxPalP.jpg,"[28, 12, 878]",76600,en,Avatar: The Way of Water,"Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",40.1375,/t6HIqrRAclMCA60NsSmeqe9RmNV.jpg,2022-12-14,Avatar: The Way of Water,False,7.6,13608,192,350000000,2353096253,Action|Adventure|Science Fiction,2022-12-14,en,Released
False,/7BnTZKp5lVdaA7dlCG6y8TAiL7f.jpg,"[16, 28, 10749, 14]",1218925,ja,劇場版 チェンソーマン レゼ篇,"In a brutal war between devils, hunters, and secret enemies, a mysterious girl named Reze has stepped into Denji's world, and he faces his deadliest battle yet, fueled by love in a world where survival knows no rules.",39.9987,/pHyxb2RV5wLlboAwm9ZJ9qTVEDw.jpg,2025-09-19,Chainsaw Man - The Movie: Reze Arc,False,8.32,649,99,4100000,174502910,Animation|Action|Romance|Fantasy,2025-09-19,ja,Released
False,/hvut2slhhgJ31UNa9Df7jFfAS0x.jpg,"[28, 53]",1336189,en,Delivery Run,"A food delivery driver gets caught in a deadly chase in the icy Minnesota wilderness, pursued by a crazed snowplow driver for unknown reasons, facing life-threatening situations and forced to outsmart his relentless pursuer alone.",39.9278,/eCA5maHDlZtXNTtiLXenwnEw7tc.jpg,2025-09-10,Delivery Run,False,5.729,35,84,0,0,Action|Thriller,2025-09-10,en,Released
False,/eJ0HooOOD1uzI39CfOQNWIiWKlJ.jpg,"[28, 18, 53]",1387382,en,Hunting Season,"When a reclusive survivalist and his daughter rescue a mysterious, wounded woman from a river, they become entangled in a deadly web of violence and revenge, forcing them to confront a brutal criminal to survive.",39.4928,/cbryTyaWdqrKpQCw6K7zm2jrB5v.jpg,2025-12-05,Hunting Season,False,7.1,123,93,0,0,Action|Drama|Thriller,2025-12-05,en,Released
False,/mBc6RB7VajfykLqGx0ue7qatXky.jpg,[18],1266990,tl,Kulong,"Three friends retreat to a resort to collaborate on a daring screenplay for a contest. Faced with the challenge of writing about passion despite their own dry spells, their journey soon blurs the line between imagination and experience.",39.0038,/AnzrE2WHg3DtZrtmB9AnEbAh17m.jpg,2024-05-24,Kulong,False,6.778,9,48,0,0,Drama,2024-05-24,tl,Released
False,/s6aB9kjxNg0mu2361IkCUSpyHJV.jpg,"[80, 53, 35]",639988,ko,어쩔수가없다,"After being laid off and humiliated by a ruthless job market, a veteran paper mill manager descends into violence in a desperate bid to reclaim his dignity.",38.9698,/8eGwqgR54xVwpeHSW0HhzXkftT.jpg,2025-09-24,No Other Choice,False,7.7,544,139,12200000,30098000,Crime|Thriller|Comedy,2025-09-24,ko,Released
False,/2Fk3AB8E9dYIBc2ywJkxk8BTyhc.jpg,"[28, 12, 53, 878]",524047,en,Greenland,"John Garrity, his estranged wife and their young son embark on a perilous journey to find sanctuary as a planet-killing comet hurtles toward Earth. Amid terrifying accounts of cities getting levelled, the Garritys experience the best and worst in humanity. As the countdown to the global apocalypse approaches zero, their incredible trek culminates in a desperate and last-minute flight to a possible safe haven.",38.6415,/bNo2mcvSwIvnx8K6y1euAc1TLVq.jpg,2020-07-29,Greenland,False,7.1,4988,120,34000000,52300000,Action|Adventure|Thriller|Science Fiction,2020-07-29,en,Released
False,/yq4qnZrCwghyUMrdRfnDtHtafZy.jpg,"[878, 53, 35]",701387,en,Bugonia,"Two conspiracy obsessed young men kidnap the high-powered CEO of a major company, convinced that she is an alien intent on destroying planet Earth.",37.4122,/rSdOua3wKMEaFWDcKAYWRjXQWOt.jpg,2025-10-23,Bugonia,False,7.386,1272,119,50000000,40796580,Science Fiction|Thriller|Comedy,2025-10-23,en,Released
False,,[99],1495435,it,Ultimo film,,36.867,,2023-10-09,Ultimo film,False,0.0,0,0,0,0,Documentary,2023-10-09,it,Released
False,,[99],1495435,it,Ultimo film,,36.867,,2023-10-09,Ultimo film,False,0.0,0,0,0,0,Documentary,2023-10-09,it,Released
False,/nAVntSurtINQNtYPU7ijgCtgz7W.jpg,"[53, 80, 9648]",13483,en,Awake,"While undergoing heart surgery, a man experiences a phenomenon called ‘anesthetic awareness’, which leaves him awake but paralyzed throughout the operation. As various obstacles present themselves, his wife must make life-altering decisions while wrestling with her own personal drama.",36.8102,/jIPIxaBcppLLkygko7tV5yuTIs1.jpg,2007-11-28,Awake,False,6.546,1449,84,86000000,14373825,Thriller|Crime|Mystery,2007-11-28,en,Released
False,/nAVntSurtINQNtYPU7ijgCtgz7W.jpg,"[53, 80, 9648]",13483,en,Awake,"While undergoing heart surgery, a man experiences a phenomenon called ‘anesthetic awareness’, which leaves him awake but paralyzed throughout the operation. As various obstacles present themselves, his wife must make life-altering decisions while wrestling with her own personal drama.",36.8102,/jIPIxaBcppLLkygko7tV5yuTIs1.jpg,2007-11-28,Awake,False,6.546,1449,84,86000000,14373825,Thriller|Crime|Mystery,2007-11-28,en,Released
False,/aJDLz1748CIMZkCkyISYe5Hl6I7.jpg,"[878, 12, 28]",1061474,en,Superman,"Superman, a journalist in Metropolis, embarks on a journey to reconcile his Kryptonian heritage with his human upbringing as Clark Kent.",36.7167,/wPLysNDLffQLOVebZQCbXJEv6E6.jpg,2025-07-09,Superman,False,7.377,4228,130,225000000,616823803,Science Fiction|Adventure|Action,2025-07-09,en,Released
False,/8jYyd9mGx5O28FX2OvfcqZfs5tB.jpg,"[27, 14, 10749]",1246049,fr,Dracula,"When a 15th-century prince denounces God after the devastating loss of his wife, he inherits an eternal curse: he becomes Dracula. Condemned to wander the centuries, he defies fate and death itself, guided by a single hope — to be reunited with his lost love.",36.4211,/ykyRfv7JDofLxXLAwtLXaSuaFfM.jpg,2025-07-30,Dracula,False,7.2,772,130,52000000,28623298,Horror|Fantasy|Romance,2025-07-30,fr,Released
False,/pAyImoslSnpMgjRwhaS5ZEdl8UI.jpg,"[28, 53]",1448560,en,Wildcat,An ex-black ops team reunite to pull off a desperate heist in order to save the life of their leader’s eight-year-old daughter.,33.7429,/tZst3WyMhbpfwC9kjuuKojAY7iJ.jpg,2025-11-19,Wildcat,False,5.968,78,99,50000,0,Action|Thriller,2025-11-19,en,Released
False,/qth56RA3rkUlhbDRDKGeMJEssdi.jpg,"[10749, 35, 18]",1034716,en,People We Meet on Vacation,"Poppy's a free spirit. Alex loves a plan. After years of summer vacations, these polar-opposite pals wonder if they could be a perfect romantic match.",32.6165,/kOrJqRyt1pklNgDwJMjzN1GuNXS.jpg,2026-01-06,People We Meet on Vacation,False,7.047,360,116,1000000,0,Romance|Comedy|Drama,2026-01-06,en,Released
False,/oz4U9eA6ilYf1tyiVuGmkftdLac.jpg,"[18, 10749, 53]",1010581,es,Culpa mía,"Noah must leave her city, boyfriend, and friends to move into William Leister's mansion, the flashy and wealthy husband of her mother Rafaela. As a proud and independent 17 year old, Noah resists living in a mansion surrounded by luxury. However, it is there where she meets Nick, her new stepbrother, and the clash of their strong personalities becomes evident from the very beginning.",34.6836,/w46Vw536HwNnEzOa7J24YH9DPRS.jpg,2023-06-08,My Fault,False,7.76,3981,117,0,0,Drama|Romance|Thriller,2023-06-08,es,Released
False,/AePlQ3osZShJmbNj8tzQ3NoMTQF.jpg,"[28, 53, 9648]",1013446,fr,Reflet dans un diamant mort,"When the mysterious woman in the room next door disappears, a debonair 70-year-old ex-spy living in a luxury hotel on the Côte d'Azur is confronted by the demons and darlings of a lurid past in which moviemaking, memories and madness collide.",30.5782,/5CdRxBu7jRDHjthkAL8vE0GdKUD.jpg,2025-06-25,Reflection in a Dead Diamond,False,6.136,59,87,0,0,Action|Thriller|Mystery,2025-06-25,fr,Released
False,/s94NjfKkcSczZ1FembwmQZwsuwY.jpg,"[878, 12, 28]",617126,en,The Fantastic 4: First Steps,"Against the vibrant backdrop of a 1960s-inspired, retro-futuristic world, Marvel's First Family is forced to balance their roles as heroes with the strength of their family bond, while defending Earth from a ravenous space god called Galactus and his enigmatic Herald, Silver Surfer.",34.4981,/2iZ0pypKSnSvwtj1u7Bth3xm6ru.jpg,2025-07-23,The Fantastic 4: First Steps,False,6.982,2907,115,200000000,521858728,Science Fiction|Adventure|Action,2025-07-23,en,Released
False,,[99],1495435,it,Ultimo film,,36.867,,2023-10-09,Ultimo film,False,0.0,0,0,0,0,Documentary,2023-10-09,it,Released
False,,[99],1495435,it,Ultimo film,,36.867,,2023-10-09,Ultimo film,False,0.0,0,0,0,0,Documentary,2023-10-09,it,Released
False,/novE5UrqfLIFEMe5QBnjm18GG4E.jpg,"[28, 80, 53]",1512623,en,Risqué,"Fired from a strip club, a vengeful dancer masterminds a high-stakes heist with fellow strippers to take down the corrupt boss and the men who underestimate them.",31.2412,/h6OsRrDwbspLnKMvlFl57QFDP7d.jpg,2025-08-01,Risqué,False,7.368,53,91,0,0,Action|Crime|Thriller,2025-08-01,en,Released
False,/6WqqEjiycNvDLjbEClM1zCwIbDD.jpg,"[27, 53, 878]",1100988,en,28 Years Later,"Twenty-eight years after the Rage virus outbreak, Britain remains sealed off from the world. A fortified island community survives in isolation—until a young boy’s journey to the mainland reveals how both the infected and the survivors have evolved.",30.991,/n5FygjEppOvac6yEaowi26nTyw3.jpg,2025-06-18,28 Years Later,False,6.616,2131,115,60000000,151308832,Horror|Thriller|Science Fiction,2025-06-18,en,Released
False,/w57nxiBIODAYHLRs1xmrCY9zEFe.jpg,"[28, 18, 14]",1083637,kn,ಕಾಂತಾರ: ಅಧ್ಯಾಯ - ೧,"During the Kadamba reign, King Vijayendra, the ruler of the fictional feudatory land of Bangra, meets his final fate while venturing into the mystical forest of Kantara. Witnessing this, his son Rajashekara seals the borders of their realm. Later, Prince Kulashekara reopens them through a brutal massacre. The protagonist, Berme, in search of prosperity, crosses the divide and ignites a conflict of faith, power, and destiny between the Kingdom and Nature.",31.9735,/ehQPboTPaIMkMUOoNOh8e7pZ5Rp.jpg,2025-10-01,Kantara - A Legend: Chapter 1,False,7.017,58,165,14000000,91000000,Action|Drama|Fantasy,2025-10-01,kn,Released
False,/y6MgDckBAzPfvRDCR093UNaWItQ.jpg,"[10751, 35, 10749]",1366745,es,Papá x dos,"Santiago decides to start a family with his girlfriend Ana, even though she is pregnant with her ex, Pancho's. However, the real challenge will come when Pancho unexpectedly returns from Miami to get involved in the pregnancy, unleashing a series of comical and chaotic situations in his home.",30.7006,/yd1FqtFNV7ubC1PvnwN6Qfl0hkB.jpg,2025-09-18,Papá x dos,False,4.2,10,104,0,0,Family|Comedy|Romance,2025-09-18,es,Released
False,/sBEM8U5l7jq0BH7XiC7Zzs4d8e2.jpg,"[18, 36]",1238188,es,El cautivo,"In 1575, the young soldier Miguel de Cervantes is captured on the high seas by Barbary pirates and taken to Algiers as a hostage. Aware that a cruel death awaits him if his family does not pay his ransom soon, he finds refuge in his passion for storytelling.",32.8606,/6gUyPK9IlDW00eBzy7Um7xvXHmS.jpg,2025-09-12,The Captive,False,6.929,35,134,10720500,0,Drama|History,2025-09-12,es,Released
False,/fzo85eKFEjfmJ781gubJQjpQAwF.jpg,"[28, 18, 10752]",1213898,hi,बॉर्डर २,"During the events of the 1971 Indo-Pak war, a new generation of young Indian warriors were getting ready to defend the nation from an even bigger threat to the Indian motherland.",34.2019,/AmrCgmDPEJ6QxllS1rhjYwgO9Wb.jpg,2026-01-23,Border 2,False,7.7,5,199,33000000,21000000,Action|Drama|War,2026-01-23,hi,Released
False,/79PNOxNXSe5e0bhEj11QJPlsdCN.jpg,"[14, 10751, 28, 12]",1087192,en,How to Train Your Dragon,"On the rugged isle of Berk, where Vikings and dragons have been bitter enemies for generations, Hiccup stands apart, defying centuries of tradition when he befriends Toothless, a feared Night Fury dragon. Their unlikely bond reveals the true nature of dragons, challenging the very foundations of Viking society.",33.423,/53dsJ3oEnBhTBVMigWJ9tkA5bzJ.jpg,2025-06-06,How to Train Your Dragon,False,7.952,2530,125,150000000,636351148,Fantasy|Family|Action|Adventure,2025-06-06,en,Released
False,/4IB1h88hurwGtX9cdxXmgNImNtW.jpg,"[35, 27]",1215106,th,หมู่บ้านโคกะโหลก,"A wave of chilling serial murders emerges, marked by the gruesome decay of male victims' secret part. As the police investigate, they confront eerie local myths and dark secrets.",30.7847,/jt31qZw5W1RFXfGyTJCpgjvq2h1.jpg,2025-11-06,Ko Ga Loak Village,False,3.8,5,99,0,0,Comedy|Horror,2025-11-06,th,Released
False,,[18],1261442,en,American Methods,"William Armstrong, an American whose family is from France, inherits an iron mine in France. With his sister Betty, he travels to France to take over the business. In the village near the mine lives Claire, the daughter of a wealthy family, who is engaged to the scheming Duc de Bligny. When Claire's family loses all their money, the Duc dumps her for the daughter of a wealthy manufacturer. Armstrong and his sister find themselves caught up in this intrigue, which becomes more complicated when Armstrong falls for Claire.",34.8718,/3Qci5xPlxDp9UoGraSzDg8xurOA.jpg,1917-04-30,American Methods,False,1.0,1,60,0,0,Drama,1917-04-30,en,Released
False,/nBKrBDxNx10SuAKPLRtBXoRku5y.jpg,"[16, 35, 14]",1359607,ja,小林さんちのメイドラゴン さみしがりやの竜,"Miss Kobayashi, Tohru, Kanna, and Iruru's peaceful lives are shattered when Kanna's father, Kimun Kamui, leader of the Chaos Forces, arrives and forces her to return to the Dragon World to fix a past mistake. With a war brewing between Chaos and Harmony, Kanna must find a way to unite the two worlds but is torn between her loyalty to her friends and her father's demands. Miss Kobayashi, however, refuses to let her go and tries to mend Kanna and Kamui's broken bond. As dragons clash, Iruru uncovers a hidden force manipulating the war. Can they stop the war before it consumes both worlds?",32.4068,/kN0V877loq6kkDybVbi3KcrjwgE.jpg,2025-06-27,Miss Kobayashi's Dragon Maid: A lonely dragon wants to be loved,False,7.6,10,105,0,1067775,Animation|Comedy|Fantasy,2025-06-27,ja,Released
False,/nAVntSurtINQNtYPU7ijgCtgz7W.jpg,"[53, 80, 9648]",13483,en,Awake,"While undergoing heart surgery, a man experiences a phenomenon called ‘anesthetic awareness’, which leaves him awake but paralyzed throughout the operation. As various obstacles present themselves, his wife must make life-altering decisions while wrestling with her own personal drama.",36.8102,/jIPIxaBcppLLkygko7tV5yuTIs1.jpg,2007-11-28,Awake,False,6.546,1449,84,86000000,14373825,Thriller|Crime|Mystery,2007-11-28,en,Released
False,/nAVntSurtINQNtYPU7ijgCtgz7W.jpg,"[53, 80, 9648]",13483,en,Awake,"While undergoing heart surgery, a man experiences a phenomenon called ‘anesthetic awareness’, which leaves him awake but paralyzed throughout the operation. As various obstacles present themselves, his wife must make life-altering decisions while wrestling with her own personal drama.",36.8102,/jIPIxaBcppLLkygko7tV5yuTIs1.jpg,2007-11-28,Awake,False,6.546,1449,84,86000000,14373825,Thriller|Crime|Mystery,2007-11-28,en,Released
False,/bAYEj5QmPKxxEuwhOtDtcaBYdnm.jpg,"[27, 9648]",772462,es,Don't Follow Me,"Obsessed with going viral with her videos of ghosts and paranormal events, aspiring influencer Carla moves into a famous haunted building. There, she begins faking ghostly apparitions to gain more followers, unaware that a real evil entity resides in her apartment and will torment her until no one, not even she, can distinguish what's real and what isn't.",30.1523,/wBYicLV0zfdtXweWXcoiou3moNu.jpg,2025-10-30,Don't Follow Me,False,6.474,38,83,0,1015383,Horror|Mystery,2025-10-30,es,Released
False,/bAYEj5QmPKxxEuwhOtDtcaBYdnm.jpg,"[27, 9648]",772462,es,Don't Follow Me,"Obsessed with going viral with her videos of ghosts and paranormal events, aspiring influencer Carla moves into a famous haunted building. There, she begins faking ghostly apparitions to gain more followers, unaware that a real evil entity resides in her apartment and will torment her until no one, not even she, can distinguish what's real and what isn't.",30.1523,/wBYicLV0zfdtXweWXcoiou3moNu.jpg,2025-10-30,Don't Follow Me,False,6.474,38,83,0,1015383,Horror|Mystery,2025-10-30,es,Released
False,/fiRDzpcJe7qz3yIR43hdXIE3NHv.jpg,"[53, 9648, 35]",812583,en,Wake Up Dead Man: A Knives Out Mystery,"When young priest Jud Duplenticy is sent to assist charismatic firebrand Monsignor Jefferson Wicks, it’s clear that all is not well in the pews. After a sudden and seemingly impossible murder rocks the town, the lack of an obvious suspect prompts local police chief Geraldine Scott to join forces with renowned detective Benoit Blanc to unravel a mystery that defies all logic.",30.6809,/qCOGGi8JBVEZMc3DVby8rUivyXz.jpg,2025-11-26,Wake Up Dead Man: A Knives Out Mystery,False,7.2,1924,145,210000000,4000000,Thriller|Mystery|Comedy,2025-11-26,en,Released
